page371	135	.00295069
page455	129	.00287625
page148	121	.00280104
page125	135	.00244959
page432	131	.00241661
page359	144	.00240760
page205	146	.00237301
page423	125	.00234387
page354	135	.00232919
page34	117	.00230181
page121	137	.00228475
page451	137	.00227510
page191	119	.00227440
page361	117	.00227101
page484	139	.00226750
page226	130	.00226003
page140	129	.00225969
page206	120	.00224493
page176	119	.00223715
page22	127	.00223166
page392	116	.00223032
page442	130	.00222954
page190	125	.00222662
page316	115	.00222565
page352	122	.00222412
page142	139	.00222257
page97	143	.00220766
page267	130	.00220706
page298	123	.00220516
page105	131	.00219755
page418	120	.00219732
page272	123	.00218485
page404	124	.00218324
page120	138	.00217849
page77	118	.00216386
page195	130	.00216366
page7	120	.00216194
page497	126	.00216011
page251	112	.00215712
page197	118	.00215552
page383	127	.00215470
page390	131	.00215469
page493	122	.00215269
page207	130	.00214819
page462	101	.00214677
page151	125	.00214301
page89	131	.00214144
page403	117	.00214109
page11	132	.00214060
page215	126	.00213896
page360	122	.00213341
page247	126	.00213309
page315	129	.00213134
page312	116	.00213050
page405	127	.00213032
page28	122	.00212967
page238	131	.00212752
page303	123	.00212538
page143	129	.00212502
page185	125	.00212399
page110	122	.00212371
page327	129	.00212328
page279	133	.00212129
page66	127	.00212005
page0	123	.00211943
page331	130	.00211915
page292	127	.00211880
page499	116	.00211662
page494	107	.00211617
page286	124	.00211570
page444	130	.00211294
page362	132	.00211218
page234	112	.00211125
page393	122	.00210948
page80	123	.00210786
page368	106	.00210640
page179	117	.00210531
page453	110	.00210419
page237	120	.00210145
page72	117	.00210070
page486	118	.00210053
page470	125	.00209913
page263	128	.00209771
page87	137	.00209683
page344	129	.00209629
page439	126	.00209609
page436	125	.00209473
page149	111	.00209372
page409	120	.00209372
page183	124	.00209177
page114	112	.00208963
page232	104	.00208737
page450	126	.00207976
page495	129	.00207906
page309	119	.00207860
page419	114	.00207734
page498	128	.00207591
page460	122	.00207538
page269	134	.00207364
page424	111	.00206997
page468	125	.00206856
page124	125	.00206630
page387	134	.00206594
page67	115	.00206556
page412	122	.00206474
page220	127	.00206470
page32	136	.00206440
page244	130	.00206438
page23	128	.00206340
page469	126	.00206274
page135	119	.00206191
page260	128	.00206171
page187	127	.00206159
page376	129	.00206059
page302	132	.00205961
page112	120	.00205945
page27	125	.00205814
page349	125	.00205801
page428	112	.00205790
page347	133	.00205653
page160	128	.00205649
page236	126	.00205645
page21	125	.00205639
page472	120	.00205524
page398	122	.00205508
page155	128	.00205409
page75	119	.00205287
page107	119	.00205246
page156	129	.00205202
page231	114	.00205081
page427	125	.00204978
page212	118	.00204962
page167	122	.00204902
page96	118	.00204894
page366	126	.00204815
page356	124	.00204806
page252	114	.00204754
page174	121	.00204748
page355	128	.00204746
page288	121	.00204655
page283	119	.00204619
page416	121	.00204530
page320	130	.00204439
page408	138	.00204427
page443	129	.00204423
page137	125	.00204407
page126	116	.00204343
page200	123	.00204238
page57	129	.00204066
page478	133	.00203835
page438	134	.00203805
page214	115	.00203751
page164	118	.00203572
page350	121	.00203568
page492	116	.00203567
page265	126	.00203565
page86	122	.00203554
page284	120	.00203508
page184	114	.00203322
page290	130	.00203266
page225	124	.00203175
page264	128	.00203067
page386	127	.00202865
page204	113	.00202829
page270	126	.00202828
page456	114	.00202809
page38	118	.00202802
page329	119	.00202749
page88	120	.00202463
page314	113	.00202373
page64	118	.00202291
page192	125	.00202275
page430	116	.00202244
page141	129	.00202205
page93	119	.00202168
page9	108	.00202070
page358	112	.00202057
page271	115	.00202041
page91	123	.00202011
page308	117	.00202008
page136	124	.00201945
page182	122	.00201907
page30	121	.00201821
page411	124	.00201619
page3	126	.00201506
page488	114	.00201265
page101	123	.00201220
page43	125	.00201178
page489	122	.00201125
page219	127	.00201079
page388	125	.00201031
page445	130	.00201000
page348	112	.00200869
page295	117	.00200791
page230	122	.00200672
page464	131	.00200643
page196	125	.00200620
page363	113	.00200478
page255	108	.00200326
page339	123	.00200265
page111	125	.00200241
page384	123	.00200234
page146	130	.00200217
page133	123	.00200209
page301	118	.00200184
page395	126	.00200148
page41	129	.00200146
page69	129	.00200097
page198	126	.00200057
page63	93	.00200022
page48	122	.00200013
page417	122	.00199902
page257	124	.00199894
page407	129	.00199775
page233	118	.00199752
page26	113	.00199688
page285	116	.00199673
page369	119	.00199393
page274	125	.00199334
page446	122	.00199240
page222	110	.00199212
page202	115	.00199178
page429	121	.00199110
page153	128	.00198951
page99	134	.00198907
page12	118	.00198879
page15	121	.00198790
page172	129	.00198785
page475	107	.00198783
page180	113	.00198755
page109	121	.00198720
page159	123	.00198715
page208	122	.00198683
page437	118	.00198625
page367	127	.00198620
page6	125	.00198578
page102	122	.00198577
page240	119	.00198479
page210	126	.00198430
page55	115	.00198264
page24	121	.00198254
page168	112	.00198094
page410	126	.00198076
page277	117	.00198044
page163	119	.00197998
page400	110	.00197992
page147	119	.00197920
page433	110	.00197898
page118	122	.00197836
page235	106	.00197831
page42	122	.00197796
page490	118	.00197672
page199	133	.00197518
page53	116	.00197495
page458	112	.00197445
page85	122	.00197420
page76	120	.00197411
page157	122	.00197400
page310	104	.00197362
page203	114	.00197342
page304	120	.00197285
page496	124	.00197173
page25	122	.00197144
page243	109	.00197117
page452	121	.00197095
page175	116	.00197058
page461	115	.00197043
page420	128	.00197015
page189	127	.00196979
page382	125	.00196968
page256	124	.00196943
page440	132	.00196915
page313	122	.00196910
page218	110	.00196909
page341	126	.00196806
page374	124	.00196753
page33	114	.00196720
page332	131	.00196654
page122	123	.00196629
page37	120	.00196588
page10	116	.00196539
page181	123	.00196530
page396	117	.00196472
page128	113	.00196433
page328	122	.00196415
page49	116	.00196336
page173	119	.00196227
page36	114	.00196145
page56	119	.00196073
page82	113	.00196025
page474	118	.00195868
page266	117	.00195822
page294	117	.00195773
page364	115	.00195669
page476	115	.00195540
page259	110	.00195490
page216	128	.00195472
page357	116	.00195440
page150	117	.00195387
page169	118	.00195226
page280	117	.00195194
page8	118	.00195168
page58	124	.00195108
page353	115	.00195061
page346	103	.00195040
page123	121	.00195024
page116	120	.00194994
page334	122	.00194971
page377	106	.00194895
page2	118	.00194874
page177	120	.00194825
page248	122	.00194811
page473	116	.00194618
page389	122	.00194597
page242	122	.00194528
page79	118	.00194520
page422	116	.00194493
page399	110	.00194480
page261	107	.00194466
page397	120	.00194455
page297	121	.00194453
page365	112	.00194362
page379	115	.00194224
page281	118	.00194111
page471	125	.00193741
page414	117	.00193699
page487	111	.00193662
page106	114	.00193653
page336	113	.00193581
page394	110	.00193481
page401	117	.00193409
page162	115	.00193312
page273	112	.00193306
page278	98	.00193219
page391	115	.00193125
page5	114	.00193102
page152	118	.00193079
page275	115	.00192974
page306	114	.00192875
page380	108	.00192864
page194	112	.00192810
page154	106	.00192782
page129	121	.00192777
page239	119	.00192760
page268	121	.00192411
page127	111	.00192409
page29	118	.00192345
page131	110	.00192292
page250	119	.00192279
page406	119	.00192210
page134	121	.00192200
page480	122	.00192188
page130	98	.00192164
page178	119	.00192142
page311	117	.00192043
page245	112	.00191925
page119	114	.00191831
page457	113	.00191819
page108	114	.00191816
page291	99	.00191808
page100	118	.00191778
page211	115	.00191733
page213	105	.00191717
page296	117	.00191706
page435	121	.00191665
page483	108	.00191608
page425	112	.00191601
page209	117	.00191555
page253	118	.00191419
page138	110	.00191413
page95	109	.00191362
page378	108	.00191268
page465	106	.00191263
page333	116	.00191260
page426	118	.00191254
page84	113	.00191229
page434	112	.00191218
page68	115	.00191213
page340	111	.00191180
page59	121	.00191147
page375	107	.00191091
page485	113	.00191089
page337	115	.00191079
page415	113	.00190909
page307	117	.00190829
page282	113	.00190672
page254	112	.00190632
page1	110	.00190607
page224	112	.00190277
page335	113	.00190160
page223	111	.00190080
page454	114	.00190072
page73	109	.00190053
page39	116	.00189981
page466	118	.00189960
page324	114	.00189947
page70	109	.00189887
page249	107	.00189840
page258	115	.00189836
page193	108	.00189643
page241	117	.00189630
page17	115	.00189236
page463	121	.00189134
page299	124	.00189122
page52	117	.00189102
page330	109	.00188990
page186	103	.00188975
page459	101	.00188929
page4	111	.00188864
page46	113	.00188834
page98	110	.00188706
page217	120	.00188661
page228	109	.00188632
page477	116	.00188610
page16	115	.00188608
page19	116	.00188544
page338	106	.00188408
page83	107	.00188230
page31	112	.00188218
page145	110	.00188212
page50	116	.00188196
page44	118	.00188167
page54	113	.00188069
page385	110	.00187943
page45	97	.00187853
page65	120	.00187827
page51	121	.00187789
page381	106	.00187758
page479	114	.00187755
page402	115	.00187712
page229	110	.00187501
page373	115	.00187423
page18	114	.00187414
page165	109	.00187398
page103	110	.00187264
page421	105	.00187242
page326	109	.00187228
page325	114	.00187140
page441	115	.00187123
