page371	135	.00377546
page455	129	.00345391
page148	121	.00343451
page125	135	.00283465
page432	131	.00275838
page359	144	.00270772
page205	146	.00266305
page423	125	.00258981
page354	135	.00257725
page34	117	.00252862
page121	137	.00250591
page140	129	.00249382
page451	137	.00248797
page361	117	.00248292
page191	119	.00246814
page484	139	.00246795
page226	130	.00245083
page176	119	.00242801
page190	125	.00242006
page206	120	.00241821
page22	127	.00241592
page316	115	.00241003
page442	130	.00239882
page142	139	.00238614
page392	116	.00237860
page298	123	.00237464
page97	143	.00237288
page267	130	.00236552
page352	122	.00235278
page418	120	.00234550
page105	131	.00233549
page404	124	.00232125
page272	123	.00232094
page120	138	.00229591
page89	131	.00228721
page77	118	.00228340
page151	125	.00228337
page195	130	.00227993
page7	120	.00227937
page383	127	.00227507
page403	117	.00227284
page390	131	.00227218
page251	112	.00226982
page493	122	.00226486
page207	130	.00226483
page247	126	.00226436
page497	126	.00225591
page197	118	.00225299
page28	122	.00223827
page303	123	.00223635
page405	127	.00223487
page215	126	.00223394
page315	129	.00223365
page185	125	.00222800
page360	122	.00222715
page312	116	.00222389
page179	117	.00221563
page66	127	.00221373
page279	133	.00221214
page110	122	.00221189
page11	132	.00221143
page292	127	.00220547
page0	123	.00220447
page286	124	.00220248
page238	131	.00220213
page462	101	.00220166
page331	130	.00219892
page327	129	.00219837
page143	129	.00219817
page234	112	.00219072
page499	116	.00219031
page80	123	.00218667
page368	106	.00218476
page444	130	.00218317
page362	132	.00217857
page436	125	.00217763
page470	125	.00217717
page393	122	.00217323
page149	111	.00217130
page494	107	.00216899
page232	104	.00216854
page409	120	.00216491
page486	118	.00216366
page453	110	.00216053
page183	124	.00216026
page237	120	.00215860
page439	126	.00215728
page114	112	.00215617
page72	117	.00215432
page263	128	.00215371
page344	129	.00215276
page87	137	.00214837
page450	126	.00214209
page495	129	.00213965
page460	122	.00213611
page428	112	.00212998
page387	134	.00212852
page419	114	.00212692
page309	119	.00212568
page269	134	.00211474
page468	125	.00210894
page469	126	.00210887
page124	125	.00210590
page167	122	.00210491
page236	126	.00210413
page244	130	.00210081
page135	119	.00210076
page302	132	.00209977
page498	128	.00209909
page412	122	.00209837
page220	127	.00209785
page260	128	.00209757
page67	115	.00209640
page376	129	.00209561
page424	111	.00209545
page23	128	.00209340
page32	136	.00209004
page398	122	.00208685
page347	133	.00208663
page75	119	.00208314
page155	128	.00208270
page212	118	.00207997
page355	128	.00207955
page187	127	.00207931
page112	120	.00207806
page349	125	.00207576
page160	128	.00207477
page472	120	.00207155
page416	121	.00207091
page214	115	.00207081
page126	116	.00206803
page252	114	.00206709
page283	119	.00206695
page27	125	.00206655
page21	125	.00206639
page427	125	.00206532
page288	121	.00206493
page356	124	.00206392
page174	121	.00206357
page231	114	.00206356
page478	133	.00206168
page156	129	.00206134
page96	118	.00206078
page366	126	.00205946
page137	125	.00205679
page320	130	.00205668
page57	129	.00205649
page443	129	.00205619
page492	116	.00205563
page284	120	.00205301
page438	134	.00205154
page408	138	.00204900
page86	122	.00204885
page107	119	.00204528
page225	124	.00204496
page38	118	.00204345
page350	121	.00204309
page386	127	.00203946
page265	126	.00203924
page264	128	.00203842
page164	118	.00203745
page200	123	.00203649
page456	114	.00203514
page196	125	.00203280
page270	126	.00203255
page184	114	.00202998
page358	112	.00202925
page314	113	.00202916
page290	130	.00202661
page192	125	.00202427
page329	119	.00202240
page93	119	.00202226
page88	120	.00202115
page430	116	.00202098
page136	124	.00201877
page141	129	.00201645
page3	126	.00201333
page230	122	.00201332
page64	118	.00201102
page91	123	.00201088
page285	116	.00200827
page411	124	.00200780
page182	122	.00200699
page9	108	.00200697
page271	115	.00200631
page204	113	.00200526
page489	122	.00200183
page308	117	.00200152
page348	112	.00200122
page30	121	.00200063
page255	108	.00199766
page445	130	.00199626
page133	123	.00199500
page101	123	.00199325
page388	125	.00199268
page301	118	.00199239
page257	124	.00199198
page43	125	.00198890
page41	129	.00198772
page488	114	.00198726
page417	122	.00198661
page295	117	.00198496
page339	123	.00198141
page111	125	.00197852
page48	122	.00197852
page69	129	.00197745
page363	113	.00197722
page219	127	.00197681
page384	123	.00197389
page146	130	.00197359
page407	129	.00197264
page222	110	.00197173
page464	131	.00197155
page198	126	.00196937
page63	93	.00196682
page429	121	.00196649
page274	125	.00196495
page235	106	.00196439
page395	126	.00196290
page446	122	.00196158
page202	115	.00196113
page12	118	.00196029
page15	121	.00195813
page180	113	.00195732
page369	119	.00195716
page99	134	.00195645
page109	121	.00195582
page437	118	.00195536
page208	122	.00195465
page26	113	.00195389
page233	118	.00195307
page410	126	.00195240
page172	129	.00195156
page6	125	.00195031
page159	123	.00194960
page42	122	.00194927
page147	119	.00194820
page153	128	.00194574
page400	110	.00194545
page475	107	.00194509
page36	114	.00194505
page163	119	.00194402
page85	122	.00194382
page277	117	.00194322
page24	121	.00194097
page433	110	.00193984
page102	122	.00193953
page367	127	.00193931
page55	115	.00193894
page53	116	.00193751
page310	104	.00193655
page240	119	.00193546
page168	112	.00193472
page118	122	.00193279
page210	126	.00193163
page10	116	.00193008
page203	114	.00192967
page157	122	.00192918
page313	122	.00192906
page256	124	.00192893
page461	115	.00192866
page199	133	.00192702
page496	124	.00192684
page490	118	.00192360
page374	124	.00192337
page243	109	.00192263
page169	118	.00192255
page304	120	.00192250
page420	128	.00192145
page458	112	.00192134
page382	125	.00192129
page122	123	.00191944
page452	121	.00191939
page341	126	.00191877
page218	110	.00191870
page396	117	.00191864
page332	131	.00191701
page37	120	.00191606
page49	116	.00191484
page25	122	.00191328
page76	120	.00191188
page189	127	.00191142
page33	114	.00191098
page175	116	.00191059
page440	132	.00190936
page328	122	.00190892
page173	119	.00190884
page346	103	.00190628
page181	123	.00190595
page82	113	.00190140
page474	118	.00190133
page128	113	.00190089
page56	119	.00190082
page377	106	.00190041
page294	117	.00189844
page334	122	.00189698
page476	115	.00189612
page364	115	.00189580
page357	116	.00189433
page116	120	.00189080
page8	118	.00189008
page79	118	.00188936
page58	124	.00188922
page2	118	.00188533
