page371	135	.00338032
page455	129	.00320159
page148	121	.00314011
page125	135	.00265290
page432	131	.00260284
page359	144	.00257854
page205	146	.00253627
page423	125	.00248381
page354	135	.00247013
page34	117	.00243013
page121	137	.00240228
page451	137	.00239582
page361	117	.00239107
page191	119	.00238743
page140	129	.00238659
page484	139	.00238224
page226	130	.00237008
page176	119	.00234874
page206	120	.00234754
page190	125	.00233621
page22	127	.00233610
page316	115	.00233290
page442	130	.00232993
page142	139	.00231960
page392	116	.00231955
page352	122	.00230740
page298	123	.00230537
page97	143	.00230509
page267	130	.00229950
page418	120	.00228606
page105	131	.00228010
page272	123	.00226679
page404	124	.00226510
page120	138	.00225261
page77	118	.00223599
page195	130	.00223467
page7	120	.00223423
page383	127	.00222893
page390	131	.00222664
page251	112	.00222544
page497	126	.00222542
page89	131	.00222261
page197	118	.00222248
page151	125	.00222186
page493	122	.00222116
page207	130	.00221831
page403	117	.00221397
page247	126	.00220825
page215	126	.00220251
page360	122	.00219497
page315	129	.00219415
page11	132	.00219408
page405	127	.00219397
page462	101	.00219338
page28	122	.00219322
page303	123	.00219201
page312	116	.00219148
page185	125	.00218512
page110	122	.00218012
page279	133	.00217949
page238	131	.00217862
page143	129	.00217804
page66	127	.00217782
page327	129	.00217578
page292	127	.00217471
page331	130	.00217257
page286	124	.00216857
page179	117	.00216782
page0	123	.00216687
page444	130	.00216144
page80	123	.00216099
page368	106	.00215848
page499	116	.00215816
page362	132	.00215747
page494	107	.00215715
page393	122	.00215512
page234	112	.00215454
page453	110	.00214832
page470	125	.00214829
page237	120	.00214788
page436	125	.00214595
page486	118	.00214581
page149	111	.00214452
page409	120	.00214182
page72	117	.00214075
page263	128	.00214067
page344	129	.00213974
page439	126	.00213945
page232	104	.00213885
page183	124	.00213756
page87	137	.00213642
page114	112	.00213416
page495	129	.00212114
page450	126	.00211951
page460	122	.00211576
page419	114	.00211498
page309	119	.00211494
page269	134	.00210741
page387	134	.00210614
page498	128	.00210358
page468	125	.00210111
page469	126	.00209964
page124	125	.00209895
page428	112	.00209827
page244	130	.00209685
page67	115	.00209607
page424	111	.00209573
page412	122	.00209551
page23	128	.00209442
page220	127	.00209388
page32	136	.00209055
page236	126	.00209036
page302	132	.00208918
page260	128	.00208902
page376	129	.00208890
page167	122	.00208439
page135	119	.00208419
page398	122	.00208411
page347	133	.00208310
page112	120	.00208196
page187	127	.00208184
page75	119	.00207995
page349	125	.00207847
page155	128	.00207842
page472	120	.00207719
page160	128	.00207711
page27	125	.00207604
page212	118	.00207557
page21	125	.00207524
page355	128	.00207456
page231	114	.00207127
page156	129	.00207094
page252	114	.00206974
page427	125	.00206930
page416	121	.00206929
page96	118	.00206899
page356	124	.00206849
page283	119	.00206812
page174	121	.00206762
page288	121	.00206727
page366	126	.00206596
page126	116	.00206436
page107	119	.00206384
page320	130	.00206252
page137	125	.00206248
page443	129	.00206195
page408	138	.00206175
page57	129	.00206147
page214	115	.00206106
page478	133	.00206037
page438	134	.00205811
page492	116	.00205556
page86	122	.00205488
page200	123	.00205444
page284	120	.00205370
page350	121	.00205161
page265	126	.00205138
page225	124	.00205037
page164	118	.00205009
page386	127	.00204641
page38	118	.00204587
page264	128	.00204521
page184	114	.00204366
page290	130	.00204329
page456	114	.00204167
page270	126	.00204151
page329	119	.00203719
page358	112	.00203620
page192	125	.00203534
page314	113	.00203447
page88	120	.00203387
page93	119	.00203352
page430	116	.00203266
page204	113	.00203179
page141	129	.00203172
page64	118	.00202985
page136	124	.00202871
page91	123	.00202735
page9	108	.00202666
page271	115	.00202614
page196	125	.00202450
page182	122	.00202430
page3	126	.00202403
page30	121	.00202402
page411	124	.00202377
page308	117	.00202362
page489	122	.00201813
page230	122	.00201809
page348	112	.00201523
page101	123	.00201464
page388	125	.00201456
page488	114	.00201399
page445	130	.00201369
page43	125	.00201310
page295	117	.00200975
page255	108	.00200913
page285	116	.00200833
page301	118	.00200752
page219	127	.00200746
page133	123	.00200636
page257	124	.00200597
page41	129	.00200552
page417	122	.00200417
page339	123	.00200353
page111	125	.00200347
page464	131	.00200285
page363	113	.00200157
page146	130	.00200126
page69	129	.00200076
page384	123	.00199976
page48	122	.00199953
page198	126	.00199901
page63	93	.00199681
page395	126	.00199602
page407	129	.00199522
page222	110	.00199199
page429	121	.00199146
page233	118	.00198984
page274	125	.00198933
page202	115	.00198880
page369	119	.00198823
page26	113	.00198754
page12	118	.00198635
page446	122	.00198629
page15	121	.00198478
page109	121	.00198441
page99	134	.00198344
page437	118	.00198237
page180	113	.00198211
page208	122	.00198116
page159	123	.00198098
page235	106	.00198062
page153	128	.00197997
page172	129	.00197934
page475	107	.00197890
page6	125	.00197866
page102	122	.00197647
page367	127	.00197598
page240	119	.00197437
page400	110	.00197389
page163	119	.00197375
page24	121	.00197324
page410	126	.00197312
page147	119	.00197304
page42	122	.00197289
page210	126	.00197205
page55	115	.00197193
page433	110	.00197171
page277	117	.00197119
page168	112	.00197095
page53	116	.00196804
page85	122	.00196784
page118	122	.00196766
page310	104	.00196599
page490	118	.00196479
page199	133	.00196343
page157	122	.00196221
page256	124	.00196106
page461	115	.00196093
page203	114	.00196047
page458	112	.00196028
page313	122	.00195948
page10	116	.00195944
page420	128	.00195861
page304	120	.00195860
page496	124	.00195857
page36	114	.00195816
page382	125	.00195609
page243	109	.00195596
page76	120	.00195587
page452	121	.00195520
page341	126	.00195502
page25	122	.00195427
page175	116	.00195347
page218	110	.00195325
page374	124	.00195304
page122	123	.00195246
page332	131	.00195237
page37	120	.00195229
page189	127	.00195228
page440	132	.00195225
page396	117	.00195197
page33	114	.00195053
page49	116	.00195042
page328	122	.00194652
page181	123	.00194626
page173	119	.00194620
page128	113	.00194493
page169	118	.00194477
page82	113	.00194198
page56	119	.00194121
page474	118	.00193990
page346	103	.00193796
page294	117	.00193706
page476	115	.00193650
page357	116	.00193596
page364	115	.00193556
page377	106	.00193436
page334	122	.00193299
page266	117	.00193267
page58	124	.00193260
page8	118	.00193205
page216	128	.00193157
page259	110	.00193053
page353	115	.00193051
page150	117	.00192976
page116	120	.00192903
page280	117	.00192847
page79	118	.00192748
page2	118	.00192677
page123	121	.00192475
page177	120	.00192404
page248	122	.00192352
page473	116	.00192296
page397	120	.00192278
page242	122	.00192167
page399	110	.00192086
page422	116	.00191868
page389	122	.00191697
page261	107	.00191690
page365	112	.00191553
page281	118	.00191535
page487	111	.00191287
page297	121	.00191219
page106	114	.00190952
page379	115	.00190935
page471	125	.00190892
page336	113	.00190754
page162	115	.00190712
page414	117	.00190608
