page371	135	.00380979
page455	129	.00348430
page148	121	.00346397
page125	135	.00285934
page432	131	.00278300
page359	144	.00273156
page205	146	.00268603
page423	125	.00261241
page354	135	.00259962
page34	117	.00254963
page121	137	.00252679
page140	129	.00251555
page451	137	.00250918
page361	117	.00250527
page191	119	.00249063
page484	139	.00248876
page226	130	.00247228
page176	119	.00244878
page190	125	.00244101
page206	120	.00243971
page22	127	.00243716
page316	115	.00243179
page442	130	.00241981
page142	139	.00240691
page392	116	.00239875
page298	123	.00239522
page97	143	.00239294
page267	130	.00238601
page352	122	.00237202
page418	120	.00236565
page105	131	.00235552
page272	123	.00234088
page404	124	.00234064
page120	138	.00231573
page89	131	.00230742
page151	125	.00230309
page77	118	.00230285
page195	130	.00229902
page7	120	.00229871
page383	127	.00229487
page403	117	.00229243
page390	131	.00229206
page251	112	.00228847
page247	126	.00228459
page493	122	.00228435
page207	130	.00228435
page497	126	.00227462
page197	118	.00227340
page28	122	.00225689
page303	123	.00225617
page405	127	.00225339
page215	126	.00225335
page315	129	.00225287
page185	125	.00224720
page360	122	.00224626
page312	116	.00224338
page179	117	.00223440
page66	127	.00223310
page279	133	.00223054
page11	132	.00223051
page110	122	.00223025
page292	127	.00222367
page0	123	.00222263
page286	124	.00222183
page238	131	.00222086
page462	101	.00221969
page331	130	.00221741
page327	129	.00221673
page143	129	.00221660
page234	112	.00220894
page499	116	.00220832
page80	123	.00220526
page368	106	.00220364
page444	130	.00220183
page362	132	.00219709
page470	125	.00219595
page436	125	.00219586
page393	122	.00219184
page149	111	.00219022
page494	107	.00218745
page232	104	.00218718
page409	120	.00218305
page486	118	.00218243
page183	124	.00217871
page453	110	.00217835
page237	120	.00217676
page439	126	.00217561
page114	112	.00217454
page72	117	.00217255
page263	128	.00217167
page344	129	.00217109
page87	137	.00216677
page450	126	.00216004
page495	129	.00215720
page460	122	.00215391
page428	112	.00214764
page387	134	.00214629
page419	114	.00214486
page309	119	.00214370
page269	134	.00213269
page468	125	.00212687
page469	126	.00212638
page124	125	.00212361
page167	122	.00212264
page236	126	.00212182
page244	130	.00211816
page302	132	.00211783
page135	119	.00211774
page498	128	.00211686
page220	127	.00211592
page412	122	.00211576
page260	128	.00211506
page67	115	.00211360
page424	111	.00211346
page376	129	.00211317
page23	128	.00211117
page32	136	.00210754
page398	122	.00210515
page347	133	.00210430
