page455	129	.00384603
page371	135	.00377810
page148	121	.00356636
page125	135	.00283828
page359	144	.00280823
page432	131	.00278859
page205	146	.00272052
page423	125	.00268991
page354	135	.00264340
page34	117	.00259094
page121	137	.00255551
page191	119	.00254768
page451	137	.00252874
page484	139	.00252154
page361	117	.00251707
page226	130	.00251058
page206	120	.00248575
page352	122	.00247750
page392	116	.00247507
page140	129	.00246032
page442	130	.00244515
page176	119	.00244065
page22	127	.00243628
page142	139	.00243204
page316	115	.00241474
page190	125	.00240925
page267	130	.00239432
page105	131	.00239136
page97	143	.00238622
page418	120	.00237665
page298	123	.00237230
page120	138	.00235802
page272	123	.00235530
page404	124	.00234956
page462	101	.00233833
page497	126	.00232858
page195	130	.00231823
page77	118	.00231500
page7	120	.00231067
page197	118	.00231061
page251	112	.00230436
page11	132	.00230028
page493	122	.00229065
page390	131	.00228885
page383	127	.00228440
page207	130	.00227218
page215	126	.00226704
page238	131	.00226117
page494	107	.00225373
page360	122	.00225362
page143	129	.00225283
page327	129	.00224683
page312	116	.00224549
page499	116	.00223993
page315	129	.00223989
page403	117	.00223706
page405	127	.00223484
page110	122	.00223455
page0	123	.00223381
page151	125	.00223016
page28	122	.00223004
page331	130	.00223004
page362	132	.00222738
page279	133	.00222342
page444	130	.00222334
page292	127	.00222159
page393	122	.00222070
page89	131	.00221874
page185	125	.00221845
page234	112	.00221764
page66	127	.00221748
page286	124	.00221467
page453	110	.00221230
page303	123	.00221130
page247	126	.00221048
page72	117	.00220789
page237	120	.00220079
page87	137	.00219812
page80	123	.00219703
page486	118	.00219456
page263	128	.00219427
page368	106	.00219393
page344	129	.00218886
page439	126	.00218500
page470	125	.00217555
page498	128	.00216881
page409	120	.00216576
page183	124	.00216410
page114	112	.00216051
page149	111	.00215774
page436	125	.00215702
page179	117	.00215669
page424	111	.00215124
page309	119	.00215035
page419	114	.00214342
page269	134	.00214255
page450	126	.00213937
page107	119	.00213837
page187	127	.00213767
page27	125	.00213688
page495	129	.00213622
page232	104	.00213559
page32	136	.00213438
page67	115	.00212966
page21	125	.00212922
page468	125	.00212914
page112	120	.00212805
page349	125	.00212679
page460	122	.00212677
page220	127	.00212623
page412	122	.00212476
page124	125	.00212295
page23	128	.00212281
page135	119	.00212204
page160	128	.00212197
page244	130	.00211992
page472	120	.00211847
page260	128	.00211778
page156	129	.00211669
page376	129	.00211389
page231	114	.00210901
page347	133	.00210700
page200	123	.00210604
page302	132	.00210554
page427	125	.00210480
page366	126	.00210474
page96	118	.00210431
page469	126	.00210319
page155	128	.00210304
page398	122	.00209837
page408	138	.00209826
page356	124	.00209819
page387	134	.00209733
page174	121	.00209682
page75	119	.00209508
page443	129	.00209271
page320	130	.00209251
page252	114	.00209215
page288	121	.00209178
page137	125	.00209144
page283	119	.00208805
page212	118	.00208693
page236	126	.00208626
page204	113	.00208602
page416	121	.00207925
page290	130	.00207891
page184	114	.00207877
page164	118	.00207816
page355	128	.00207789
page126	116	.00207762
page57	129	.00207581
page265	126	.00207530
page350	121	.00207238
page438	134	.00207080
page428	112	.00206634
page86	122	.00206402
page329	119	.00206323
page478	133	.00206251
page284	120	.00206033
page492	116	.00205910
page264	128	.00205859
page308	117	.00205790
page64	118	.00205763
page167	122	.00205653
page270	126	.00205552
page88	120	.00205442
page9	108	.00205376
page271	115	.00205321
page225	124	.00205320
page456	114	.00205239
page214	115	.00205062
page30	121	.00204905
page219	127	.00204867
page182	122	.00204837
page141	129	.00204771
page91	123	.00204711
page386	127	.00204711
page430	116	.00204566
page314	113	.00204356
page488	114	.00204269
page38	118	.00204181
page192	125	.00204159
page93	119	.00203967
page43	125	.00203816
page136	124	.00203676
page464	131	.00203624
page101	123	.00203553
page411	124	.00203471
page388	125	.00202720
page358	112	.00202635
page295	117	.00202629
page395	126	.00202620
page363	113	.00202559
page3	126	.00202469
page445	130	.00202383
page233	118	.00202104
page489	122	.00202091
page26	113	.00201987
page384	123	.00201857
page146	130	.00201615
page63	93	.00201597
page198	126	.00201405
page348	112	.00201251
page111	125	.00201155
page339	123	.00201034
page69	129	.00200854
page48	122	.00200445
page369	119	.00200264
page407	129	.00200200
page153	128	.00199837
page41	129	.00199812
page255	108	.00199554
page133	123	.00199488
page301	118	.00199421
page446	122	.00199389
page274	125	.00199309
page475	107	.00199211
page210	126	.00199192
page367	127	.00199166
page230	122	.00199145
page240	119	.00198890
page102	122	.00198868
page202	115	.00198867
page417	122	.00198860
page172	129	.00198686
page99	134	.00198492
page159	123	.00198345
page257	124	.00198258
page222	110	.00197963
page429	121	.00197903
page55	115	.00197890
page6	125	.00197884
page180	113	.00197864
page208	122	.00197774
page12	118	.00197757
page15	121	.00197651
page24	121	.00197570
page109	121	.00197555
page168	112	.00197518
page76	120	.00197505
page437	118	.00197349
page490	118	.00196957
page196	125	.00196803
page118	122	.00196759
page277	117	.00196619
page458	112	.00196538
page25	122	.00196295
page175	116	.00196180
page433	110	.00196140
page199	133	.00196117
page163	119	.00196072
page400	110	.00195950
page410	126	.00195936
page304	120	.00195859
page189	127	.00195857
page285	116	.00195741
page440	132	.00195721
page157	122	.00195505
page452	121	.00195501
page147	119	.00195474
page203	114	.00195388
page243	109	.00195301
page496	124	.00194972
page218	110	.00194910
page42	122	.00194836
page33	114	.00194830
page128	113	.00194779
page181	123	.00194726
page53	116	.00194709
page382	125	.00194671
page420	128	.00194606
page266	117	.00194476
page310	104	.00194381
page341	126	.00194203
page461	115	.00193968
page85	122	.00193962
page328	122	.00193955
page332	131	.00193897
page374	124	.00193816
page37	120	.00193651
page122	123	.00193573
