page455	129	.00341167
page371	135	.00335972
page148	121	.00319780
page125	135	.00264104
page359	144	.00261806
page432	131	.00260304
page205	146	.00255099
page423	125	.00252757
page354	135	.00249201
page34	117	.00245189
page121	137	.00242480
page191	119	.00241882
page451	137	.00240433
page484	139	.00239882
page361	117	.00239540
page226	130	.00239044
page206	120	.00237146
page352	122	.00236515
page392	116	.00236329
page140	129	.00235201
page442	130	.00234041
page176	119	.00233697
page22	127	.00233363
page142	139	.00233038
page316	115	.00231715
page190	125	.00231295
page267	130	.00230154
page105	131	.00229927
page97	143	.00229535
page418	120	.00228803
page298	123	.00228470
page120	138	.00227378
page272	123	.00227170
page404	124	.00226731
page462	101	.00225872
page497	126	.00225126
page195	130	.00224335
page77	118	.00224088
page7	120	.00223757
page197	118	.00223752
page251	112	.00223274
page11	132	.00222963
page493	122	.00222226
page390	131	.00222088
page383	127	.00221748
page207	130	.00220813
page215	126	.00220420
page238	131	.00219972
page494	107	.00219403
page360	122	.00219394
page143	129	.00219334
page327	129	.00218875
page312	116	.00218773
page499	116	.00218348
page315	129	.00218344
page403	117	.00218128
page405	127	.00217959
page110	122	.00217936
page0	123	.00217880
page151	125	.00217600
page28	122	.00217591
page331	130	.00217591
page362	132	.00217388
page279	133	.00217085
page444	130	.00217079
page292	127	.00216945
page393	122	.00216877
page89	131	.00216727
page185	125	.00216705
page234	112	.00216643
page66	127	.00216630
page286	124	.00216416
page453	110	.00216235
page303	123	.00216158
page247	126	.00216095
page72	117	.00215897
page237	120	.00215354
page87	137	.00215151
page80	123	.00215067
page486	118	.00214878
page263	128	.00214856
page368	106	.00214830
page344	129	.00214442
page439	126	.00214147
page470	125	.00213424
page498	128	.00212909
page409	120	.00212676
page183	124	.00212549
page114	112	.00212274
page149	111	.00212062
page436	125	.00212007
page179	117	.00211982
page424	111	.00211566
page309	119	.00211497
page419	114	.00210968
page269	134	.00210901
page450	126	.00210657
page107	119	.00210581
page187	127	.00210527
page27	125	.00210468
page495	129	.00210416
page232	104	.00210368
page32	136	.00210276
page67	115	.00209915
page21	125	.00209882
page468	125	.00209875
page112	120	.00209792
page349	125	.00209695
page460	122	.00209694
page220	127	.00209653
page412	122	.00209541
page124	125	.00209402
page23	128	.00209391
page135	119	.00209332
page160	128	.00209327
page244	130	.00209170
page472	120	.00209059
page260	128	.00209007
